      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    1916     0     3     2     2      20   280     1   3  0.5128  3.4002  1.7001  0.0138    0.1581  0.0120  3.5504  0.0005  0.0005  0.0005  0.0027
    13.25    55.75    1916     0     3     2     2      20   281     4   3  0.4961  3.4276  1.7138  0.0139    0.2687  0.2010  2.6678  0.0059  0.0085  0.0086  0.0280
    13.25    55.75    1917     0     0     1     1       0    86     1 414  0.7634 36.8526 18.4263  0.4831   46.8359  0.0020  1.7000  0.0892  0.0964  0.1124  2.7369
    13.25    55.75    1917     0     0     1     1       0   190     4 204  0.5583 25.9277 12.9638  0.2858   33.7102  0.0090  3.8909  0.3641  0.4114  0.4637  3.0867
    13.25    55.75    1917     0     0     1     1       0   204     4 174  0.3272 33.9066 16.9533  0.4266   63.9761  0.0020  3.4835  0.1518  0.1718  0.1992  1.9734
    13.25    55.75    1917     0     0     1     1       0   210     4 164  0.6996 25.7388 12.8694  0.2827   33.1265  0.0030  2.1101  0.0517  0.0634  0.0650  0.9859
    13.25    55.75    1917     0     0     1     1       0   218     4 154  0.0990 32.7529 16.3765  0.4051   58.9001  0.0010  3.5687  0.0704  0.0797  0.0921  0.8608
    13.25    55.75    1917     0     0     1     1       0   229     4 139  0.2067 20.0076 10.0038  0.1941   18.1526  0.0090  4.1806  0.1891  0.2118  0.2308  1.1192
    13.25    55.75    1917     0     0     1     1       0   243     4 114  0.9993 21.7711 10.8855  0.2202   22.2099  0.0070  3.6247  0.1516  0.1753  0.1879  1.2048
    13.25    55.75    1917     0     0     1     1       0   247     4 109  0.8747 23.8987 11.9493  0.2531   27.7491  0.0070  4.0172  0.2210  0.2470  0.2688  1.7442
    13.25    55.75    1917     0     0     1     1       0   257     0  79  0.5464  2.9420  1.4710  0.0111    0.1119  0.0010  0.2272  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     0     1     1       0   262     0  64  0.4998  2.7206  1.3603  0.0099    0.0928  0.0010  0.2340  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     0     1     1       0   264     0  59  0.2001  3.0549  1.5275  0.0117    0.1225  0.0020  0.1078  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     0     1     1       0   266     0  54  0.2098  2.6846  1.3423  0.0097    0.0899  0.0010  0.1238  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     0     1     1       0   269     0  49  0.2213  2.8290  1.4145  0.0105    0.1019  0.0010  0.1160  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     0     1     1       0   272     0  39  0.1979  3.0429  1.5215  0.0117    0.1213  0.0010  0.0878  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     0     1     1       0   278     0  29  0.0299  2.7847  1.3923  0.0102    0.0982  0.0030  0.3277  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     0     1     1       0   283     0  19  0.0456  2.5515  1.2758  0.0090    0.0797  0.0010  0.5261  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     0     1     1       0   285     0  14  0.3975  3.3297  1.6649  0.0134    0.1504  0.0010  0.6839  0.0000  0.0000  0.0001  0.0001
    13.25    55.75    1917     0     0     1     1       0   286     1  14  0.3967  3.3988  1.6994  0.0138    0.1580  0.0010  0.6926  0.0000  0.0001  0.0001  0.0001
    13.25    55.75    1917     0     0     1     1       0   287     4  14  0.3956  4.3113  2.1557  0.0196    0.4646  0.1090  1.9421  0.0185  0.0240  0.0247  0.0306
    13.25    55.75    1917     0     0     1     1       0   289     0   9  0.7640  2.8208  1.4104  0.0104    0.1012  0.0030  0.1487  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     0     1     1       0   291     4   9  0.7607  3.9179  1.9590  0.0170    0.3697  0.0700  3.0824  0.0136  0.0170  0.0173  0.0186
    13.25    55.75    1917     0     0     1     1       0   293     0   4  0.7741  2.7659  1.3829  0.0101    0.0966  0.0010  3.3618  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1917     0     0     1     1       0   294     4   4  0.7526  2.6271  1.3136  0.0094    0.1424  0.0080  0.5048  0.0000  0.0001  0.0001  0.0003
    13.25    55.75    1917     0     0     1     1       0   295    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0259  0.0034  0.0040  0.0042  0.0031
    13.25    55.75    1917     0     1     2     1      10   218     4 119  0.3359 32.7695 16.3847  0.4055   58.9713  0.0170  4.1561  1.3188  1.4467  1.6484 14.7068
    13.25    55.75    1917     0     1     2     1      10   229     0  99  0.8393  6.2527  3.1263  0.0337    0.6603  0.0010  0.0395  0.0000  0.0000  0.0000  0.0011
    13.25    55.75    1917     0     1     2     1      10   240     0  84  0.8304  8.0681  4.0341  0.0501    1.2450  0.0010  1.6722  0.0001  0.0001  0.0001  0.0033
    13.25    55.75    1917     0     1     2     1      10   241     1  84  0.8395  8.0862  4.0431  0.0502    1.2517  0.0010  1.8643  0.0001  0.0001  0.0001  0.0037
    13.25    55.75    1917     0     1     2     1      10   246     0  69  0.8399  8.8458  4.4229  0.0574    1.5510  0.0020  4.6483  0.0012  0.0013  0.0014  0.0121
    13.25    55.75    1917     0     1     2     1      10   247     1  69  0.8328 10.6548  5.3274  0.0758    2.4188  0.0030  4.0089  0.0026  0.0029  0.0032  0.0347
    13.25    55.75    1917     0     1     2     1      10   263     0  49  0.8348  9.2568  4.6284  0.0615    1.7287  0.0010  2.3719  0.0002  0.0002  0.0002  0.0062
    13.25    55.75    1917     0     1     2     1      10   268     0  39  0.8190  4.4063  2.2032  0.0203    0.2937  0.0150  1.7380  0.0010  0.0011  0.0012  0.0053
    13.25    55.75    1917     0     1     2     1      10   273     0  29  0.8382  6.6561  3.3280  0.0376    0.7864  0.0010  4.9940  0.0002  0.0003  0.0003  0.0023
    13.25    55.75    1917     0     1     2     1      10   277     0  24  0.8607  3.5208  1.7604  0.0145    0.1719  0.0010  0.4776  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     1     2     1      10   281     0  19  0.3647  2.4459  1.2230  0.0084    0.0720  0.0010  0.1263  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     1     2     1      10   283    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0007  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1917     0     1     2     1      10   284     0  14  0.8296  5.0802  2.5401  0.0251    0.4125  0.0030  2.3971  0.0001  0.0001  0.0001  0.0019
    13.25    55.75    1917     0     1     2     1      10   285     1  14  0.8233  5.3490  2.6745  0.0271    0.4666  0.0110  2.9481  0.0017  0.0019  0.0020  0.0092
    13.25    55.75    1917     0     1     2     1      10   288     0   9  0.1306  3.2785  1.6392  0.0131    0.1449  0.0020  0.2047  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1917     0     1     2     1      10   293     1   4  0.8156  3.2610  1.6305  0.0129    0.1431  0.0060  1.4898  0.0002  0.0002  0.0002  0.0007
    13.25    55.75    1917     0     1     2     1      10   294     4   4  0.8503  3.6070  1.8035  0.0151    0.3035  0.1150  2.6407  0.0028  0.0044  0.0045  0.0195
    13.25    55.75    1917     0     2     1     2      10    82     1 414  0.2646 44.9377 22.4689  0.6496   75.2132  0.0010  1.0542  0.0487  0.0535  0.0634  2.9956
    13.25    55.75    1917     0     2     1     2      10   152     4 304  0.0535 32.7068 16.3534  0.4043   58.7024  0.0030  3.5293  0.2053  0.2383  0.2762  2.5676
    13.25    55.75    1917     0     2     1     2      10   164     4 279  0.2638 30.5714 15.2857  0.3655   49.9608  0.0020  2.6344  0.0845  0.0950  0.1021  1.3038
    13.25    55.75    1917     0     2     1     2      10   183     1 244  0.6261 28.0093 14.0047  0.3208   24.3223  0.0050  2.5338  0.1482  0.1636  0.1877  2.3305
    13.25    55.75    1917     0     2     1     2      10   224     1 174  0.9146 20.6244 10.3122  0.2031   11.7106  0.0090  3.1503  0.1443  0.1595  0.1811  1.2755
    13.25    55.75    1917     0     2     1     2      10   225     4 174  0.7884 28.6921 14.3461  0.3325   42.9371  0.0030  3.9621  0.1570  0.1828  0.2094  1.5346
    13.25    55.75    1917     0     2     1     2      10   231     4 164  0.4734 19.3844  9.6922  0.1852   16.8315  0.0040  0.9222  0.0086  0.0125  0.0127  0.4131
    13.25    55.75    1917     0     2     1     2      10   262     4 104  0.4539 21.7784 10.8892  0.2203   22.2278  0.0110  4.4830  0.3025  0.3517  0.3920  1.9121
    13.25    55.75    1917     0     2     1     2      10   280     1  69  0.1731  8.8951  4.4475  0.0579    1.5718  0.0010  0.3294  0.0001  0.0001  0.0001  0.0048
    13.25    55.75    1917     0     2     1     2      10   286    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     2     1     2      10   292     4  54  0.1945 13.9053  6.9527  0.1128    7.6137  0.0170  4.0837  0.1111  0.1304  0.1348  0.5135
    13.25    55.75    1917     0     2     1     2      10   293     0  49  0.3311  9.9978  4.9989  0.0683    2.0480  0.0020  0.2154  0.0005  0.0006  0.0006  0.0133
    13.25    55.75    1917     0     2     1     2      10   295     4  49  0.9281  6.1406  3.0703  0.0333    1.0812  0.0730  1.1269  0.0105  0.0159  0.0159  0.0838
    13.25    55.75    1917     0     2     1     2      10   297     4  44  0.3357  5.9066  2.9533  0.0314    0.9854  0.0990  1.2242  0.0171  0.0244  0.0248  0.0967
    13.25    55.75    1917     0     2     1     2      10   307     0  29  0.6187  2.8065  1.4033  0.0104    0.1000  0.0010  0.2885  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     2     1     2      10   313     1  19  0.6927  4.0665  2.0333  0.0180    0.2424  0.0030  1.5671  0.0002  0.0003  0.0003  0.0009
    13.25    55.75    1917     0     2     1     2      10   314     4  19  0.6908  6.1130  3.0565  0.0331    1.0696  0.1350  3.3393  0.0796  0.0969  0.0984  0.1786
    13.25    55.75    1917     0     2     1     2      10   316     0  14  0.6396  2.9675  1.4837  0.0106    0.1038  0.0010  0.0296  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     2     1     2      10   318     0   9  0.9715  3.4421  1.7210  0.0140    0.1628  0.0020  0.7223  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1917     0     2     1     2      10   320     4   9  0.6063  2.9249  1.4624  0.0110    0.1839  0.0700  2.0851  0.0035  0.0049  0.0049  0.0059
    13.25    55.75    1917     0     2     1     2      10   322     0   4  0.6217  3.2075  1.6038  0.0126    0.1376  0.0010  0.4759  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     2     1     2      10   323     1   4  0.3182  3.4737  1.7369  0.0142    0.1664  0.0020  3.4497  0.0003  0.0003  0.0004  0.0005
    13.25    55.75    1917     0     2     1     2      10   324     4   4  0.6241  3.2471  1.6235  0.0129    0.2361  0.1120  1.1259  0.0015  0.0028  0.0028  0.0088
    13.25    55.75    1917     0     3     2     2      20   215     4 119  0.0158 32.9567 16.4783  0.4089   59.7789  0.0170  4.0998  1.3225  1.4493  1.6483 15.0373
    13.25    55.75    1917     0     3     2     2      20   243     0  69  0.5158  9.7639  4.8819  0.0665    1.9635  0.0010  4.3274  0.0008  0.0009  0.0009  0.0078
    13.25    55.75    1917     0     3     2     2      20   251     0  59  0.5137  7.2165  3.6082  0.0424    0.9539  0.0010  4.1042  0.0004  0.0004  0.0004  0.0026
    13.25    55.75    1917     0     3     2     2      20   269     0  29  0.4911  3.2694  1.6347  0.0130    0.1440  0.0080  0.3269  0.0001  0.0001  0.0001  0.0007
    13.25    55.75    1917     0     3     2     2      20   271    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0001  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1917     0     3     2     2      20   272     0  19  0.5496  2.8151  1.4075  0.0104    0.1007  0.0010  0.3612  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     3     2     2      20   274     0  14  0.5138  2.9941  1.4970  0.0111    0.1123  0.0010  0.0026  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1917     0     3     2     2      20   275     1  14  0.5178  5.8599  2.9299  0.0311    0.5801  0.0010  3.5218  0.0002  0.0002  0.0003  0.0012
    13.25    55.75    1917     0     3     2     2      20   276     4  14  0.5274  4.8247  2.4123  0.0232    0.6078  0.0200  1.1903  0.0007  0.0011  0.0011  0.0077
    13.25    55.75    1917     0     3     2     2      20   277     0   9  0.5591  3.1090  1.5545  0.0121    0.1277  0.0070  0.3325  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    1917     0     3     2     2      20   279     0   4  0.5204  3.7303  1.8652  0.0158    0.1973  0.0030  3.1263  0.0002  0.0002  0.0002  0.0008
    13.25    55.75    1917     0     3     2     2      20   280     1   4  0.5128  3.4002  1.7001  0.0138    0.1581  0.0110  2.0541  0.0004  0.0004  0.0004  0.0017
    13.25    55.75    1917     0     3     2     2      20   281     4   4  0.4961  3.4276  1.7138  0.0139    0.2687  0.1980  1.2092  0.0029  0.0046  0.0047  0.0203
    13.25    55.75    1918     0     0     1     1       0    86     1 415  0.7634 36.9357 18.4678  0.4847   47.0885  0.0020  1.6937  0.0898  0.1039  0.1240  2.7613
    13.25    55.75    1918     0     0     1     1       0   190     4 205  0.5583 26.1056 13.0528  0.2888   34.2652  0.0090  3.9201  0.3762  0.4580  0.5298  3.1715
    13.25    55.75    1918     0     0     1     1       0   204     4 175  0.3272 34.0511 17.0256  0.4293   64.6294  0.0020  3.4877  0.1547  0.1889  0.2258  2.0069
    13.25    55.75    1918     0     0     1     1       0   210     4 165  0.6996 25.7792 12.8896  0.2834   33.2508  0.0030  2.0651  0.0529  0.0672  0.0691  0.9917
    13.25    55.75    1918     0     0     1     1       0   218     4 155  0.0990 32.9013 16.4507  0.4079   59.5395  0.0010  3.5741  0.0718  0.0876  0.1042  0.8763
    13.25    55.75    1918     0     0     1     1       0   229     4 140  0.2067 20.2025 10.1013  0.1970   18.5778  0.0090  4.2166  0.1954  0.2342  0.2586  1.1628
    13.25    55.75    1918     0     0     1     1       0   243     4 115  0.9993 21.9094 10.9547  0.2223   22.5484  0.0070  3.6281  0.1626  0.1928  0.2093  1.2352
    13.25    55.75    1918     0     0     1     1       0   247     4 110  0.8747 24.0591 12.0296  0.2557   28.1960  0.0070  4.0175  0.2285  0.2739  0.3041  1.7905
    13.25    55.75    1918     0     0     1     1       0   257     0  80  0.5464  2.9420  1.4710  0.0111    0.1119  0.0010  0.2100  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   262     0  65  0.4998  2.7206  1.3603  0.0099    0.0928  0.0010  0.2150  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1918     0     0     1     1       0   264     0  60  0.2001  3.0549  1.5275  0.0117    0.1225  0.0020  0.0888  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   266     0  55  0.2098  2.6846  1.3423  0.0097    0.0899  0.0010  0.1034  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1918     0     0     1     1       0   269     0  50  0.2213  2.8290  1.4145  0.0105    0.1019  0.0010  0.0962  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1918     0     0     1     1       0   272     0  40  0.1979  3.0429  1.5215  0.0117    0.1213  0.0010  0.0731  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   278     0  30  0.0299  2.7847  1.3923  0.0102    0.0982  0.0030  0.3064  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   283     0  20  0.0456  2.5515  1.2758  0.0090    0.0797  0.0010  0.4598  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1918     0     0     1     1       0   285     0  15  0.3975  3.3706  1.6853  0.0136    0.1549  0.0010  0.8632  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1918     0     0     1     1       0   286     1  15  0.3967  3.4583  1.7292  0.0141    0.1647  0.0010  0.8561  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1918     0     0     1     1       0   287     4  15  0.3956  4.3913  2.1957  0.0202    0.4855  0.1090  2.0108  0.0178  0.0239  0.0246  0.0344
    13.25    55.75    1918     0     0     1     1       0   289     0  10  0.7640  2.8208  1.4104  0.0104    0.1012  0.0030  0.0566  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   291     4  10  0.7607  4.0527  2.0263  0.0179    0.4008  0.0700  3.0801  0.0157  0.0202  0.0205  0.0209
    13.25    55.75    1918     0     0     1     1       0   293     0   5  0.7741  2.7659  1.3829  0.0101    0.0966  0.0010  3.1866  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1918     0     0     1     1       0   294     4   5  0.7526  2.6271  1.3136  0.0093    0.1403  0.0080  0.0750  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1918     0     0     1     1       0   295    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0110  0.0012  0.0015  0.0016  0.0013
    13.25    55.75    1918     0     1     2     1      10   218     4 120  0.3359 32.9151 16.4575  0.4081   59.5989  0.0160  4.1203  1.3471  1.4962  1.7562 14.0844
    13.25    55.75    1918     0     1     2     1      10   229     0 100  0.8393  6.2527  3.1263  0.0336    0.6589  0.0010  0.0275  0.0000  0.0000  0.0000  0.0011
